city,state_id,lookup,state_name
Medford Lakes,NJ,"Medford Lakes,New Jersey",New Jersey
Boardman,OR,"Boardman,Oregon",Oregon
Coleman,TX,"Coleman,Texas",Texas
Puhi,HI,"Puhi,Hawaii",Hawaii
Roland,OK,"Roland,Oklahoma",Oklahoma
Glenwood Landing,NY,"Glenwood Landing,New York",New York
Lake Park,NC,"Lake Park,North Carolina",North Carolina
Laureldale,PA,"Laureldale,Pennsylvania",Pennsylvania
Hardin,MT,"Hardin,Montana",Montana
Tyro,NC,"Tyro,North Carolina",North Carolina
Mount Gilead,OH,"Mount Gilead,Ohio",Ohio
Charleroi,PA,"Charleroi,Pennsylvania",Pennsylvania
Grantley,PA,"Grantley,Pennsylvania",Pennsylvania
Ravenswood,WV,"Ravenswood,West Virginia",West Virginia
Fairview,NC,"Fairview,North Carolina",North Carolina
Andrews,SC,"Andrews,South Carolina",South Carolina
Cannon Falls,MN,"Cannon Falls,Minnesota",Minnesota
Green Oaks,IL,"Green Oaks,Illinois",Illinois
Wiggins,MS,"Wiggins,Mississippi",Mississippi
Waverly,NE,"Waverly,Nebraska",Nebraska
Throop,PA,"Throop,Pennsylvania",Pennsylvania
Stilwell,OK,"Stilwell,Oklahoma",Oklahoma
Belleville,MI,"Belleville,Michigan",Michigan
Ingenio,PR,"Ingenio,Puerto Rico",Puerto Rico
Apalachicola,FL,"Apalachicola,Florida",Florida
Elkton,VA,"Elkton,Virginia",Virginia
Haleyville,AL,"Haleyville,Alabama",Alabama
Odenville,AL,"Odenville,Alabama",Alabama
Springville,NY,"Springville,New York",New York
Hampden,ME,"Hampden,Maine",Maine
Bosque Farms,NM,"Bosque Farms,New Mexico",New Mexico
Vine Hill,CA,"Vine Hill,California",California
Lenwood,CA,"Lenwood,California",California
Baden,PA,"Baden,Pennsylvania",Pennsylvania
Groesbeck,TX,"Groesbeck,Texas",Texas
Clyde,TX,"Clyde,Texas",Texas
Park Rapids,MN,"Park Rapids,Minnesota",Minnesota
Farmington,ME,"Farmington,Maine",Maine
Dupo,IL,"Dupo,Illinois",Illinois
West Nyack,NY,"West Nyack,New York",New York
Magee,MS,"Magee,Mississippi",Mississippi
Bunk Foss,WA,"Bunk Foss,Washington",Washington
Wolf Lake,MI,"Wolf Lake,Michigan",Michigan
Angels,CA,"Angels,California",California
Rochester,WI,"Rochester,Wisconsin",Wisconsin
Spring House,PA,"Spring House,Pennsylvania",Pennsylvania
Woodbridge,CA,"Woodbridge,California",California
Shingle Springs,CA,"Shingle Springs,California",California
Washington Park,IL,"Washington Park,Illinois",Illinois
Menands,NY,"Menands,New York",New York
Bridgeville,DE,"Bridgeville,Delaware",Delaware
Ashdown,AR,"Ashdown,Arkansas",Arkansas
Dyersville,IA,"Dyersville,Iowa",Iowa
Umatilla,FL,"Umatilla,Florida",Florida
Citronelle,AL,"Citronelle,Alabama",Alabama
Beach Haven West,NJ,"Beach Haven West,New Jersey",New Jersey
Comanche,TX,"Comanche,Texas",Texas
Gatlinburg,TN,"Gatlinburg,Tennessee",Tennessee
Leo-Cedarville,IN,"Leo-Cedarville,Indiana",Indiana
Benson,AZ,"Benson,Arizona",Arizona
Swanton,OH,"Swanton,Ohio",Ohio
Brownsville,LA,"Brownsville,Louisiana",Louisiana
Dallastown,PA,"Dallastown,Pennsylvania",Pennsylvania
French Camp,CA,"French Camp,California",California
Lyncourt,NY,"Lyncourt,New York",New York
Valdez,AK,"Valdez,Alaska",Alaska
Pennsburg,PA,"Pennsburg,Pennsylvania",Pennsylvania
Shrewsbury,PA,"Shrewsbury,Pennsylvania",Pennsylvania
Wurtsboro,NY,"Wurtsboro,New York",New York
Mount Sterling,IL,"Mount Sterling,Illinois",Illinois
Yellow Springs,OH,"Yellow Springs,Ohio",Ohio
Cle Elum,WA,"Cle Elum,Washington",Washington
Mullica Hill,NJ,"Mullica Hill,New Jersey",New Jersey
Mountain Home,NC,"Mountain Home,North Carolina",North Carolina
Denver,PA,"Denver,Pennsylvania",Pennsylvania
Barceloneta,PR,"Barceloneta,Puerto Rico",Puerto Rico
Chipley,FL,"Chipley,Florida",Florida
Gouverneur,NY,"Gouverneur,New York",New York
Wheatland,CA,"Wheatland,California",California
Forest City,IA,"Forest City,Iowa",Iowa
Smithton,IL,"Smithton,Illinois",Illinois
Manchester,GA,"Manchester,Georgia",Georgia
Lake Goodwin,WA,"Lake Goodwin,Washington",Washington
Canton,TX,"Canton,Texas",Texas
Calcium,NY,"Calcium,New York",New York
Pipestone,MN,"Pipestone,Minnesota",Minnesota
Bardonia,NY,"Bardonia,New York",New York
Lawrence Park,PA,"Lawrence Park,Pennsylvania",Pennsylvania
South Point,OH,"South Point,Ohio",Ohio
Conway,NH,"Conway,New Hampshire",New Hampshire
Orange,MA,"Orange,Massachusetts",Massachusetts
Fairview,NJ,"Fairview,New Jersey",New Jersey
Huntingdon,TN,"Huntingdon,Tennessee",Tennessee
St. Augusta,MN,"St. Augusta,Minnesota",Minnesota
Camuy,PR,"Camuy,Puerto Rico",Puerto Rico
Abbotsford,WI,"Abbotsford,Wisconsin",Wisconsin
Highland Falls,NY,"Highland Falls,New York",New York
Leesburg,GA,"Leesburg,Georgia",Georgia
Toa Alta,PR,"Toa Alta,Puerto Rico",Puerto Rico
Nash,TX,"Nash,Texas",Texas
Waimanalo Beach,HI,"Waimanalo Beach,Hawaii",Hawaii
LaGrange,OH,"LaGrange,Ohio",Ohio
Key Center,WA,"Key Center,Washington",Washington
Holbrook,AZ,"Holbrook,Arizona",Arizona
Montura,FL,"Montura,Florida",Florida
Mogadore,OH,"Mogadore,Ohio",Ohio
Ellenton,FL,"Ellenton,Florida",Florida
Houtzdale,PA,"Houtzdale,Pennsylvania",Pennsylvania
Roebling,NJ,"Roebling,New Jersey",New Jersey
Corinth,NY,"Corinth,New York",New York
Windber,PA,"Windber,Pennsylvania",Pennsylvania
Ossian,IN,"Ossian,Indiana",Indiana
Sunnyslope,WA,"Sunnyslope,Washington",Washington
Vidalia,LA,"Vidalia,Louisiana",Louisiana
Maytown,PA,"Maytown,Pennsylvania",Pennsylvania
Leland,MS,"Leland,Mississippi",Mississippi
North Hudson,WI,"North Hudson,Wisconsin",Wisconsin
Carmel-by-the-Sea,CA,"Carmel-by-the-Sea,California",California
Elba,AL,"Elba,Alabama",Alabama
Village Green,NY,"Village Green,New York",New York
Felton,CA,"Felton,California",California
Melody Hill,IN,"Melody Hill,Indiana",Indiana
Winneconne,WI,"Winneconne,Wisconsin",Wisconsin
Saugerties,NY,"Saugerties,New York",New York
Shenandoah Farms,VA,"Shenandoah Farms,Virginia",Virginia
Burney,CA,"Burney,California",California
Midland,NC,"Midland,North Carolina",North Carolina
Elmira Heights,NY,"Elmira Heights,New York",New York
Lansford,PA,"Lansford,Pennsylvania",Pennsylvania
Independence,MN,"Independence,Minnesota",Minnesota
Indian Head,MD,"Indian Head,Maryland",Maryland
Fowlerville,MI,"Fowlerville,Michigan",Michigan
Lambertville,NJ,"Lambertville,New Jersey",New Jersey
Moss Beach,CA,"Moss Beach,California",California
Longbranch,WA,"Longbranch,Washington",Washington
Cross Mountain,TX,"Cross Mountain,Texas",Texas
Camino Tassajara,CA,"Camino Tassajara,California",California
Lillington,NC,"Lillington,North Carolina",North Carolina
Village Shires,PA,"Village Shires,Pennsylvania",Pennsylvania
Mission Hills,CA,"Mission Hills,California",California
Pixley,CA,"Pixley,California",California
Roosevelt Park,MI,"Roosevelt Park,Michigan",Michigan
Armona,CA,"Armona,California",California
Dalzell,SC,"Dalzell,South Carolina",South Carolina
North Muskegon,MI,"North Muskegon,Michigan",Michigan
Northlake,SC,"Northlake,South Carolina",South Carolina
Bordentown,NJ,"Bordentown,New Jersey",New Jersey
Friona,TX,"Friona,Texas",Texas
Sewickley,PA,"Sewickley,Pennsylvania",Pennsylvania
Grayling,MI,"Grayling,Michigan",Michigan
Bethel,WA,"Bethel,Washington",Washington
North Plymouth,MA,"North Plymouth,Massachusetts",Massachusetts
Stafford Courthouse,VA,"Stafford Courthouse,Virginia",Virginia
Carter Lake,IA,"Carter Lake,Iowa",Iowa
Montpelier,OH,"Montpelier,Ohio",Ohio
Cedar Springs,MI,"Cedar Springs,Michigan",Michigan
Bunkie,LA,"Bunkie,Louisiana",Louisiana
Esparto,CA,"Esparto,California",California
Lolo,MT,"Lolo,Montana",Montana
Grifton,NC,"Grifton,North Carolina",North Carolina
Vandalia,MO,"Vandalia,Missouri",Missouri
Plainwell,MI,"Plainwell,Michigan",Michigan
Hugoton,KS,"Hugoton,Kansas",Kansas
Trenton,TN,"Trenton,Tennessee",Tennessee
Red Rock,AZ,"Red Rock,Arizona",Arizona
Ashland,MO,"Ashland,Missouri",Missouri
Colonial Beach,VA,"Colonial Beach,Virginia",Virginia
Tallassee,AL,"Tallassee,Alabama",Alabama
Mulberry,OH,"Mulberry,Ohio",Ohio
Rumford,ME,"Rumford,Maine",Maine
Level Park-Oak Park,MI,"Level Park-Oak Park,Michigan",Michigan
Graceville,FL,"Graceville,Florida",Florida
Genesee,CO,"Genesee,Colorado",Colorado
Waldport,OR,"Waldport,Oregon",Oregon
Toledo,OR,"Toledo,Oregon",Oregon
Eagle Lake,TX,"Eagle Lake,Texas",Texas
Mount Pleasant,TN,"Mount Pleasant,Tennessee",Tennessee
Meridian,PA,"Meridian,Pennsylvania",Pennsylvania
Pleasant Hills,MD,"Pleasant Hills,Maryland",Maryland
Bayport,MN,"Bayport,Minnesota",Minnesota
Newfane,NY,"Newfane,New York",New York
Port St. Joe,FL,"Port St. Joe,Florida",Florida
Merton,WI,"Merton,Wisconsin",Wisconsin
Stanley,NC,"Stanley,North Carolina",North Carolina
Eastover,NC,"Eastover,North Carolina",North Carolina
Centre,AL,"Centre,Alabama",Alabama
Le Sueur,MN,"Le Sueur,Minnesota",Minnesota
Fulton,KY,"Fulton,Kentucky",Kentucky
Imlay City,MI,"Imlay City,Michigan",Michigan
North Wildwood,NJ,"North Wildwood,New Jersey",New Jersey
New Hope,MS,"New Hope,Mississippi",Mississippi
Madison,IL,"Madison,Illinois",Illinois
Mount Morris,NY,"Mount Morris,New York",New York
Saw Creek,PA,"Saw Creek,Pennsylvania",Pennsylvania
Las Lomas,CA,"Las Lomas,California",California
Manti,UT,"Manti,Utah",Utah
San Manuel,AZ,"San Manuel,Arizona",Arizona
Georgetown,OH,"Georgetown,Ohio",Ohio
Lincoln,ID,"Lincoln,Idaho",Idaho
Leisure Village East,NJ,"Leisure Village East,New Jersey",New Jersey
Selmer,TN,"Selmer,Tennessee",Tennessee
SUNY Oswego,NY,"SUNY Oswego,New York",New York
Balm,FL,"Balm,Florida",Florida
Mamou,LA,"Mamou,Louisiana",Louisiana
Irwin,PA,"Irwin,Pennsylvania",Pennsylvania
South Russell,OH,"South Russell,Ohio",Ohio
Johnson,AR,"Johnson,Arkansas",Arkansas
Sumiton,AL,"Sumiton,Alabama",Alabama
White Hall,IL,"White Hall,Illinois",Illinois
Lake Erie Beach,NY,"Lake Erie Beach,New York",New York
Bryn Mawr,PA,"Bryn Mawr,Pennsylvania",Pennsylvania
Cross City,FL,"Cross City,Florida",Florida
Farmerville,LA,"Farmerville,Louisiana",Louisiana
West Point,GA,"West Point,Georgia",Georgia
Gibbstown,NJ,"Gibbstown,New Jersey",New Jersey
Madison,FL,"Madison,Florida",Florida
North Webster,IN,"North Webster,Indiana",Indiana
Mountain Green,UT,"Mountain Green,Utah",Utah
South Alamo,TX,"South Alamo,Texas",Texas
Chariton,IA,"Chariton,Iowa",Iowa
Jackson,LA,"Jackson,Louisiana",Louisiana
Agua Dulce,CA,"Agua Dulce,California",California
Bullard,TX,"Bullard,Texas",Texas
Chattanooga Valley,GA,"Chattanooga Valley,Georgia",Georgia
Itta Bena,MS,"Itta Bena,Mississippi",Mississippi
Honea Path,SC,"Honea Path,South Carolina",South Carolina
Trappe,PA,"Trappe,Pennsylvania",Pennsylvania
Narragansett Pier,RI,"Narragansett Pier,Rhode Island",Rhode Island
Lavon,TX,"Lavon,Texas",Texas
Southern Gateway,VA,"Southern Gateway,Virginia",Virginia
Boulevard Park,WA,"Boulevard Park,Washington",Washington
Coal Valley,IL,"Coal Valley,Illinois",Illinois
West Liberty,IA,"West Liberty,Iowa",Iowa
Kaunakakai,HI,"Kaunakakai,Hawaii",Hawaii
Elroy,NC,"Elroy,North Carolina",North Carolina
Freedom,CA,"Freedom,California",California
Indian Head Park,IL,"Indian Head Park,Illinois",Illinois
Lyman,SC,"Lyman,South Carolina",South Carolina
Mirrormont,WA,"Mirrormont,Washington",Washington
Moyock,NC,"Moyock,North Carolina",North Carolina
Maiden,NC,"Maiden,North Carolina",North Carolina
Lowell,NC,"Lowell,North Carolina",North Carolina
Trevose,PA,"Trevose,Pennsylvania",Pennsylvania
Mountain View,NC,"Mountain View,North Carolina",North Carolina
Newport,VT,"Newport,Vermont",Vermont
Metamora,IL,"Metamora,Illinois",Illinois
St. Anthony,ID,"St. Anthony,Idaho",Idaho
Pine Ridge,SD,"Pine Ridge,South Dakota",South Dakota
St. Pauls,NC,"St. Pauls,North Carolina",North Carolina
Saxon,SC,"Saxon,South Carolina",South Carolina
Hudson,NC,"Hudson,North Carolina",North Carolina
Brooktrails,CA,"Brooktrails,California",California
Rochester,IL,"Rochester,Illinois",Illinois
Marietta-Alderwood,WA,"Marietta-Alderwood,Washington",Washington
Avenue B and C,AZ,"Avenue B and C,Arizona",Arizona
Belvidere,NJ,"Belvidere,New Jersey",New Jersey
High Point,FL,"High Point,Florida",Florida
Burgaw,NC,"Burgaw,North Carolina",North Carolina
Livonia,LA,"Livonia,Louisiana",Louisiana
Ellijay,GA,"Ellijay,Georgia",Georgia
Norwood Young America,MN,"Norwood Young America,Minnesota",Minnesota
Merchantville,NJ,"Merchantville,New Jersey",New Jersey
Palmer Heights,PA,"Palmer Heights,Pennsylvania",Pennsylvania
Stowe,PA,"Stowe,Pennsylvania",Pennsylvania
Plymouth,NC,"Plymouth,North Carolina",North Carolina
Emerald Isle,NC,"Emerald Isle,North Carolina",North Carolina
Fox Island,WA,"Fox Island,Washington",Washington
Barrett,TX,"Barrett,Texas",Texas
Wareham Center,MA,"Wareham Center,Massachusetts",Massachusetts
Mount Union,PA,"Mount Union,Pennsylvania",Pennsylvania
Horseshoe Bay,TX,"Horseshoe Bay,Texas",Texas
Jefferson,IA,"Jefferson,Iowa",Iowa
Wolf Point,MT,"Wolf Point,Montana",Montana
Kutztown University,PA,"Kutztown University,Pennsylvania",Pennsylvania
South Toms River,NJ,"South Toms River,New Jersey",New Jersey
Forestville,CA,"Forestville,California",California
South Dennis,MA,"South Dennis,Massachusetts",Massachusetts
Rose Hill,KS,"Rose Hill,Kansas",Kansas
Forest Oaks,NC,"Forest Oaks,North Carolina",North Carolina
Maybrook,NY,"Maybrook,New York",New York
Maple Heights-Lake Desire,WA,"Maple Heights-Lake Desire,Washington",Washington
Ocilla,GA,"Ocilla,Georgia",Georgia
Benson,NC,"Benson,North Carolina",North Carolina
Hohenwald,TN,"Hohenwald,Tennessee",Tennessee
Northchase,NC,"Northchase,North Carolina",North Carolina
Aurora,IN,"Aurora,Indiana",Indiana
Pretty Bayou,FL,"Pretty Bayou,Florida",Florida
Brookland,AR,"Brookland,Arkansas",Arkansas
Alturas,FL,"Alturas,Florida",Florida
Sagamore,MA,"Sagamore,Massachusetts",Massachusetts
Kanab,UT,"Kanab,Utah",Utah
Butler,MO,"Butler,Missouri",Missouri
Society Hill,NJ,"Society Hill,New Jersey",New Jersey
Lake of the Woods,AZ,"Lake of the Woods,Arizona",Arizona
Milan,NM,"Milan,New Mexico",New Mexico
Wintersville,OH,"Wintersville,Ohio",Ohio
Ranlo,NC,"Ranlo,North Carolina",North Carolina
Muttontown,NY,"Muttontown,New York",New York
Gordon Heights,NY,"Gordon Heights,New York",New York
Empire,CA,"Empire,California",California
Southern Shops,SC,"Southern Shops,South Carolina",South Carolina
Kennedy,CA,"Kennedy,California",California
North River Shores,FL,"North River Shores,Florida",Florida
Northfield,OH,"Northfield,Ohio",Ohio
Millvale,PA,"Millvale,Pennsylvania",Pennsylvania
Winchendon,MA,"Winchendon,Massachusetts",Massachusetts
San Carlos,TX,"San Carlos,Texas",Texas
Fritch,TX,"Fritch,Texas",Texas
Lloyd Harbor,NY,"Lloyd Harbor,New York",New York
Spencerport,NY,"Spencerport,New York",New York
Marshall,IL,"Marshall,Illinois",Illinois
Brittany Farms-The Highlands,PA,"Brittany Farms-The Highlands,Pennsylvania",Pennsylvania
Melwood,MD,"Melwood,Maryland",Maryland
Juno Beach,FL,"Juno Beach,Florida",Florida
Troy,NC,"Troy,North Carolina",North Carolina
Montauk,NY,"Montauk,New York",New York
Boonsboro,MD,"Boonsboro,Maryland",Maryland
White Bluff,TN,"White Bluff,Tennessee",Tennessee
Mora,MN,"Mora,Minnesota",Minnesota
Port Vue,PA,"Port Vue,Pennsylvania",Pennsylvania
Wadsworth,IL,"Wadsworth,Illinois",Illinois
Fairbury,IL,"Fairbury,Illinois",Illinois
Feather Sound,FL,"Feather Sound,Florida",Florida
Lansing,NY,"Lansing,New York",New York
Highland Acres,DE,"Highland Acres,Delaware",Delaware
Old River-Winfree,TX,"Old River-Winfree,Texas",Texas
Richfield,OH,"Richfield,Ohio",Ohio
Colonial Heights,TN,"Colonial Heights,Tennessee",Tennessee
North East,MD,"North East,Maryland",Maryland
Shady Cove,OR,"Shady Cove,Oregon",Oregon
Newtown Grant,PA,"Newtown Grant,Pennsylvania",Pennsylvania
Arbuckle,CA,"Arbuckle,California",California
Heavener,OK,"Heavener,Oklahoma",Oklahoma
South Glens Falls,NY,"South Glens Falls,New York",New York
Brookmont,MD,"Brookmont,Maryland",Maryland
Ringgold,GA,"Ringgold,Georgia",Georgia
Cozad,NE,"Cozad,Nebraska",Nebraska
Lake Clarke Shores,FL,"Lake Clarke Shores,Florida",Florida
Bolivar,OH,"Bolivar,Ohio",Ohio
Duncan,SC,"Duncan,South Carolina",South Carolina
Riverdale,CA,"Riverdale,California",California
Stallion Springs,CA,"Stallion Springs,California",California
Oakwood,OH,"Oakwood,Ohio",Ohio
Panther Valley,NJ,"Panther Valley,New Jersey",New Jersey
Las Animas,CO,"Las Animas,Colorado",Colorado
Longview Heights,WA,"Longview Heights,Washington",Washington
Rockfish,NC,"Rockfish,North Carolina",North Carolina
New London,MN,"New London,Minnesota",Minnesota
Rogersville,MO,"Rogersville,Missouri",Missouri
Ponderosa Park,CO,"Ponderosa Park,Colorado",Colorado
Cedaredge,CO,"Cedaredge,Colorado",Colorado
Sweeny,TX,"Sweeny,Texas",Texas
Meridian,CO,"Meridian,Colorado",Colorado
Pittsboro,IN,"Pittsboro,Indiana",Indiana
Clayton,GA,"Clayton,Georgia",Georgia
South Duxbury,MA,"South Duxbury,Massachusetts",Massachusetts
Whitesboro,NY,"Whitesboro,New York",New York
Frackville,PA,"Frackville,Pennsylvania",Pennsylvania
Century,FL,"Century,Florida",Florida
Elgin,SC,"Elgin,South Carolina",South Carolina
Shark River Hills,NJ,"Shark River Hills,New Jersey",New Jersey
Huntingtown,MD,"Huntingtown,Maryland",Maryland
Eastland,TX,"Eastland,Texas",Texas
Mercer,PA,"Mercer,Pennsylvania",Pennsylvania
Northumberland,PA,"Northumberland,Pennsylvania",Pennsylvania
Avalon,CA,"Avalon,California",California
Romeo,MI,"Romeo,Michigan",Michigan
Brookville,NY,"Brookville,New York",New York
Paw Paw Lake,MI,"Paw Paw Lake,Michigan",Michigan
Dunean,SC,"Dunean,South Carolina",South Carolina
Cayuga Heights,NY,"Cayuga Heights,New York",New York
Zelienople,PA,"Zelienople,Pennsylvania",Pennsylvania
Camden,TN,"Camden,Tennessee",Tennessee
Gooding,ID,"Gooding,Idaho",Idaho
Fairbury,NE,"Fairbury,Nebraska",Nebraska
McCall,ID,"McCall,Idaho",Idaho
Granger,WA,"Granger,Washington",Washington
Turnersville,NJ,"Turnersville,New Jersey",New Jersey
Unicoi,TN,"Unicoi,Tennessee",Tennessee
Manhasset Hills,NY,"Manhasset Hills,New York",New York
Mattapoisett Center,MA,"Mattapoisett Center,Massachusetts",Massachusetts
Combined Locks,WI,"Combined Locks,Wisconsin",Wisconsin
Loxahatchee Groves,FL,"Loxahatchee Groves,Florida",Florida
Kimberly,AL,"Kimberly,Alabama",Alabama
Pine Lawn,MO,"Pine Lawn,Missouri",Missouri
Three Rivers,OR,"Three Rivers,Oregon",Oregon
North Baltimore,OH,"North Baltimore,Ohio",Ohio
Newport,MN,"Newport,Minnesota",Minnesota
Waialua,HI,"Waialua,Hawaii",Hawaii
Dana,NC,"Dana,North Carolina",North Carolina
Peralta,NM,"Peralta,New Mexico",New Mexico
Ballinger,TX,"Ballinger,Texas",Texas
Scott City,KS,"Scott City,Kansas",Kansas
Darien,GA,"Darien,Georgia",Georgia
Palmyra,MO,"Palmyra,Missouri",Missouri
Harbour Heights,FL,"Harbour Heights,Florida",Florida
West Wyomissing,PA,"West Wyomissing,Pennsylvania",Pennsylvania
Dell Rapids,SD,"Dell Rapids,South Dakota",South Dakota
Perham,MN,"Perham,Minnesota",Minnesota
Osceola,WI,"Osceola,Wisconsin",Wisconsin
Orofino,ID,"Orofino,Idaho",Idaho
Reliez Valley,CA,"Reliez Valley,California",California
Golf Manor,OH,"Golf Manor,Ohio",Ohio
Port Hadlock-Irondale,WA,"Port Hadlock-Irondale,Washington",Washington
Quitman,GA,"Quitman,Georgia",Georgia
Hoopa,CA,"Hoopa,California",California
Taylor Lake Village,TX,"Taylor Lake Village,Texas",Texas
Kitty Hawk,NC,"Kitty Hawk,North Carolina",North Carolina
Valley Grande,AL,"Valley Grande,Alabama",Alabama
Hubbard,OR,"Hubbard,Oregon",Oregon
Pantops,VA,"Pantops,Virginia",Virginia
Eveleth,MN,"Eveleth,Minnesota",Minnesota
Greenhills,OH,"Greenhills,Ohio",Ohio
Saluda,SC,"Saluda,South Carolina",South Carolina
Barnwell,SC,"Barnwell,South Carolina",South Carolina
South Vacherie,LA,"South Vacherie,Louisiana",Louisiana
Marlboro,NY,"Marlboro,New York",New York
Scissors,TX,"Scissors,Texas",Texas
Dixmoor,IL,"Dixmoor,Illinois",Illinois
Riverwoods,IL,"Riverwoods,Illinois",Illinois
Pajaro,CA,"Pajaro,California",California
Three Lakes,WA,"Three Lakes,Washington",Washington
Cambridge City,IN,"Cambridge City,Indiana",Indiana
Oglesby,IL,"Oglesby,Illinois",Illinois
Tierra Verde,FL,"Tierra Verde,Florida",Florida
Hainesville,IL,"Hainesville,Illinois",Illinois
O'Neill,NE,"O'Neill,Nebraska",Nebraska
Arlington,NY,"Arlington,New York",New York
Pen Argyl,PA,"Pen Argyl,Pennsylvania",Pennsylvania
Grasonville,MD,"Grasonville,Maryland",Maryland
Gallipolis,OH,"Gallipolis,Ohio",Ohio
Oxford,MI,"Oxford,Michigan",Michigan
Oregon,IL,"Oregon,Illinois",Illinois
Annandale,MN,"Annandale,Minnesota",Minnesota
Westway,TX,"Westway,Texas",Texas
Ashland City,TN,"Ashland City,Tennessee",Tennessee
Camden,DE,"Camden,Delaware",Delaware
Valhalla,NY,"Valhalla,New York",New York
Iroquois Point,HI,"Iroquois Point,Hawaii",Hawaii
Cisco,TX,"Cisco,Texas",Texas
Hauula,HI,"Hauula,Hawaii",Hawaii
Social Circle,GA,"Social Circle,Georgia",Georgia
Baltimore,OH,"Baltimore,Ohio",Ohio
Shadyside,OH,"Shadyside,Ohio",Ohio
Mission Hills,KS,"Mission Hills,Kansas",Kansas
